map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,id,order_index
15000300,0,16000027,16000014,16000054,16000040,16000063,16000005,bcce8bcea63b1b852ce61dc0142f4c1f,3582
15000300,0,16000027,16000014,16000054,16000040,16000063,16000005,e2d689d69b5cd6d79d645fc578616bbf,3583
15000548,1,16000046,16000022,16000065,16000021,16000056,16000036,3ddfe87a2e36992757364a19e0e9054a,3584
15000548,1,16000046,16000022,16000065,16000021,16000056,16000036,9bd51ee81dc9d3ecbe0ee7d59b6c3e9f,3585
15000368,1,16000064,16000071,16000012,16000061,16000004,16000070,a5c66154e404e805c0f45cfdeed28f5c,3586
15000368,1,16000064,16000071,16000012,16000061,16000004,16000070,b114c865041bc2a670f852afa09a6a9f,3587
15000022,0,16000036,16000075,16000076,16000103,16000011,16000021,006d5df850d9a86c45e45a388e8baea1,3588
15000022,0,16000036,16000075,16000076,16000103,16000011,16000021,25c2b6d12c0aeb83edf0a33ea91cfed5,3589
15000022,1,16000036,16000075,16000076,16000103,16000011,16000021,d0813476cf720552691924f8263f1199,3590
15000440,0,16000021,16000044,16000059,16000031,16000011,16000023,0c50991c1d81f4f1b8ec8039db7a266e,3591
15000440,0,16000021,16000044,16000059,16000031,16000011,16000023,adf087e3f9d7312dfb72d2293541dd61,3592
15000115,1,16000029,16000041,16000028,16000021,16000083,16000002,474a8fee9db074eeda2f58fb21cee283,3593
15000115,1,16000029,16000041,16000028,16000021,16000083,16000002,33d8c26d62606cafe6ce42b02ee2c685,3594
15000115,0,16000029,16000041,16000028,16000021,16000083,16000002,cc9a0505940fde1458084ea72a04173b,3595
15000703,1,16000003,16000029,16000103,16000093,16000021,16000023,c825c782e63c06ecd69907131c9e11f5,3596
15000703,1,16000003,16000029,16000103,16000093,16000021,16000023,e5b4659968b6eb4591ccc39c28193b5c,3597
15000292,0,16000005,16000054,16000014,16000103,16000085,16000089,82cc767dc65d031780d855a8fc5c5d43,3598
15000292,0,16000005,16000054,16000014,16000103,16000085,16000089,7b9b5750cfa4d31c3fffdf8fae4b4c2c,3599
15000018,1,16000015,16000073,16000012,16000061,16000103,16000001,f937365765515a8936afb7015f07c477,3600
15000018,1,16000015,16000073,16000012,16000061,16000103,16000001,87a78ce3964da31a26007c29ea51cd39,3601
15000019,0,16000046,16000078,16000056,16000019,16000094,16000099,dd29e0ea282b479141687005eff90724,3602
15000019,0,16000046,16000078,16000056,16000019,16000094,16000099,c4203ec297b624eee5211c32be695f1e,3603
15000053,0,16000001,16000012,16000002,16000075,16000094,16000007,2758b92f382222e66b8481e53c646cdd,3604
15000053,0,16000001,16000012,16000002,16000075,16000094,16000007,f7b49ed8381610580a2468746f183aee,3605
15000115,1,16000020,16000023,16000052,16000063,16000057,16000059,285afcfd13a2b91e77464c21586d0a0e,3606
15000115,0,16000020,16000023,16000052,16000063,16000057,16000059,c38096c21adbc3f42e31a09e85fa11d4,3607
15000115,1,16000020,16000023,16000052,16000063,16000057,16000059,d3b0d693a8558fbdb6cb978442b44041,3608
15000007,1,16000017,16000012,16000077,16000025,16000038,16000099,272af3c0dad2bd24a8319e3632cb3029,3609
15000007,1,16000017,16000012,16000077,16000025,16000038,16000099,c3ca3fa18d7ce454a099d8fc78524e71,3610
15000050,0,16000032,16000012,16000044,16000084,16000023,16000102,6aa26dc7cfa8e79769438be8826b6752,3611
15000050,0,16000032,16000012,16000044,16000084,16000023,16000102,8bd286ab3c5b0190a6192ec755ae1571,3612
15000082,0,16000021,16000011,16000005,16000086,16000047,16000089,118528ceb4bea6a9ba864e796b7f0ba8,3613
15000082,0,16000021,16000011,16000005,16000086,16000047,16000089,6a00f81582f47315f813e7506fdd0465,3614
15000082,1,16000021,16000011,16000005,16000086,16000047,16000089,6d6432277e6e368f8fc5012ff7ad7fd6,3615
15000118,1,16000020,16000067,16000063,16000059,16000098,16000023,7404e718e816f08092cbe2e5ef6594d4,3616
15000118,1,16000020,16000067,16000063,16000059,16000098,16000023,ba3c5707e2898a92dff670134507a8b0,3617
15000115,0,16000028,16000071,16000004,16000013,16000023,16000005,3cd3d20515217d020045919930ec6599,3618
15000115,1,16000028,16000071,16000004,16000013,16000023,16000005,320a1e48f0f41c3e7c8692c416598b69,3619
15000115,0,16000028,16000071,16000004,16000013,16000023,16000005,b47e0e2b33ffd38fdc2602fee6f8f8e3,3620
15000050,0,16000024,16000001,16000059,16000071,16000026,16000004,820bcab764854afed485f4fa7fc2dcdd,3621
15000050,1,16000024,16000001,16000059,16000071,16000026,16000004,2d0902719af447219db0d8c4d95ba538,3622
15000050,0,16000024,16000001,16000059,16000071,16000026,16000004,6438a149a9135f3ccf75fd0703681298,3623
15000132,0,16000057,16000001,16000103,16000004,16000002,16000008,3665ea00d4ef13430da0d2666af4fa46,3624
15000132,1,16000057,16000001,16000103,16000004,16000002,16000008,057a0eb920f987925237f278cc475bdb,3625
15000132,0,16000057,16000001,16000103,16000004,16000002,16000008,6f81800d15347757f127dbcc73439a15,3626
15000019,0,16000065,16000012,16000099,16000005,16000003,16000007,3f9fe406fab17051a5465369c6cb7fc1,3627
15000019,1,16000065,16000012,16000099,16000005,16000003,16000007,fced1584bdc06bdd3249d0e67386dd25,3628
15000019,0,16000065,16000012,16000099,16000005,16000003,16000007,fbb7ff099e63483b580fa2f82803057a,3629
15000132,0,16000059,16000004,16000002,16000008,16000001,16000062,705ae77b37e53b6b4ae992ce9b5311d0,3630
15000132,0,16000059,16000004,16000002,16000008,16000001,16000062,4e002944456f93ae8dec1629f602d92a,3631
15000010,1,16000028,16000103,16000030,16000035,16000102,16000062,712b1acbc0d3a69f1b7affc93d24986e,3632
15000010,1,16000028,16000103,16000030,16000035,16000102,16000062,7bc032d564e1c7e4abf519269755a943,3633
15000019,1,16000012,16000065,16000001,16000079,16000003,16000048,d80a65172d8d71a396743e89307bbb26,3634
15000019,1,16000012,16000065,16000001,16000079,16000003,16000048,3034e647b5c5656b7aa6ce416c0a2845,3635
15000019,0,16000079,16000094,16000065,16000075,16000056,16000003,62a81d94f48f4d9565f0b4b1c88d94b4,3636
15000019,0,16000079,16000094,16000065,16000075,16000056,16000003,344eb0c6c9752e73395b2d5d6a85ea1f,3637
15000025,1,16000083,16000098,16000008,16000077,16000063,16000102,023b0e9c26811e55fa3690ff55d2c604,3638
15000025,0,16000083,16000098,16000008,16000077,16000063,16000102,75cab4b8a03da5c31f2316522b006f41,3639
15000025,1,16000083,16000098,16000008,16000077,16000063,16000102,abedeac9cea7634e1b4365ee11a63dff,3640
15000083,1,16000012,16000005,16000023,16000074,16000011,16000061,7c632b29706c897c3e1f11761a2c9da4,3641
15000083,1,16000012,16000005,16000023,16000074,16000011,16000061,68a6a633556ac14f788ed50105757cc8,3642
15000005,0,16000057,16000071,16000015,16000065,16000061,16000036,e397fb53f5b34ec49bec1813dbffb0ea,3643
15000005,0,16000057,16000071,16000015,16000065,16000061,16000036,c7556702fb9f4253b4152e34762d8709,3644
15000005,1,16000057,16000071,16000015,16000065,16000061,16000036,228615c2a6e084dd97041e42cdf0227b,3645
15001021,0,16000012,16000002,16000099,16000023,16000044,16000059,4b36d9156e05b6e261fe0248d5c70679,3646
15001021,0,16000012,16000002,16000099,16000023,16000044,16000059,e13fca20e067d6e04a5d349f1e6caf23,3647
15000548,0,16000021,16000023,16000101,16000089,16000056,16000044,48ea8d7b4be1a130a0a16a6e01b190b0,3648
15000548,0,16000021,16000023,16000101,16000089,16000056,16000044,75625d2c30476707642a0e7ad6a4ff13,3649
15000548,1,16000021,16000023,16000101,16000089,16000056,16000044,81a899b05ac87f251a939885add6901f,3650
15000011,0,16000083,16000099,16000045,16000005,16000014,16000063,55852ab4afd7eb9d6f44f8b24c353fdf,3651
15000011,0,16000083,16000099,16000045,16000005,16000014,16000063,207c33b4f18648adbdc9a98d3bde5d5a,3652
15000011,1,16000083,16000099,16000045,16000005,16000014,16000063,81a0586535c5590da452c88baf41d4d2,3653
15000025,1,16000002,16000067,16000004,16000070,16000099,16000086,b264787229b2c9028d4598ce3c2bb665,3654
15000025,1,16000002,16000067,16000004,16000070,16000099,16000086,6c0104c0a4bba3cfcda7d6ae7109bc74,3655
15000025,0,16000002,16000067,16000004,16000070,16000099,16000086,756bedac5de14888c082da051616043b,3656
15000132,1,16000012,16000098,16000011,16000102,16000002,16000005,c0d7cbb584ffc29ecb75bdc042630fd2,3657
15000132,1,16000012,16000098,16000011,16000102,16000002,16000005,bafa6ff9195d99ce1605aa49b5840e8b,3658
15000132,0,16000012,16000098,16000011,16000102,16000002,16000005,2e5aaf26caabf805d574c63e21f640c3,3659
15000072,1,16000059,16000001,16000042,16000036,16000056,16000012,14ee5efbad22b2a108e8a3a2eb5ee049,3660
15000072,1,16000059,16000001,16000042,16000036,16000056,16000012,841557eb2e11e5587f5b65f5ecd46349,3661
15000072,0,16000059,16000001,16000042,16000036,16000056,16000012,5297b1979f0bb64706fe02eee81795c8,3662
15000115,1,16000083,16000044,16000005,16000030,16000017,16000081,2096083b2a2975740c224399946062a1,3663
15000115,1,16000083,16000044,16000005,16000030,16000017,16000081,ec0f5e120dbe37501458a6f326ec315c,3664
15000143,0,16000040,16000098,16000004,16000044,16000045,16000099,f555631390ff22dcdbd9b0019fe94159,3665
15000143,1,16000040,16000098,16000004,16000044,16000045,16000099,0fe7c51c0e1d18322d3980ba1ec4dd93,3666
15000143,0,16000040,16000098,16000004,16000044,16000045,16000099,cda9892a543da4580543bc60122beddd,3667
15000011,0,16000085,16000000,16000012,16000011,16000023,16000063,5dea92782265f6c5b32c9787ef32c513,3668
15000011,1,16000085,16000000,16000012,16000011,16000023,16000063,ac99223b2328a9f992779002f6ecbb31,3669
15000011,0,16000085,16000000,16000012,16000011,16000023,16000063,8b1af6a85c5b817bca24bbd440148012,3670
15000072,1,16000074,16000078,16000001,16000099,16000040,16000079,53715e763156bd77b695c5ddea554c7e,3671
15000072,1,16000074,16000078,16000001,16000099,16000040,16000079,b2b9e45bb2a4391fa03eadd69143ccaa,3672
15000053,0,16000043,16000049,16000001,16000020,16000000,16000073,044e606209f7cf6c3734a9400ddb232a,3673
15000053,0,16000043,16000049,16000001,16000020,16000000,16000073,7092b91f9a5d9180c87cc82bf6c37972,3674
15000115,1,16000012,16000095,16000099,16000063,16000014,16000002,aaf4477690ae340539dcc7859771b0e2,3675
15000115,1,16000012,16000095,16000099,16000063,16000014,16000002,ee5410c84a1a673e8e36f8cdd66267d6,3676
15000007,1,16000002,16000063,16000099,16000095,16000070,16000004,f5e8dcdb13147ac1daaef5a74718d815,3677
15000007,1,16000002,16000063,16000099,16000095,16000070,16000004,aea6eeb6e2857f80a0bbc19dbf0765b7,3678
15000306,0,16000063,16000005,16000023,16000012,16000030,16000026,ba7394fe5af978f57c422b4e8c24226b,3679
15000306,0,16000063,16000005,16000023,16000012,16000030,16000026,aa48cc0790d5390d7a9bde57bc332f59,3680
15000143,0,16000050,16000001,16000099,16000063,16000089,16000045,fa208ae945ccea7e699f4c1330f3cf16,3681
15000143,0,16000050,16000001,16000099,16000063,16000089,16000045,a1e78cca66bf431ceb6978452a03dbb1,3682
15000072,0,16000103,16000005,16000001,16000042,16000078,16000040,d1f2cb0c90cbbf0a85e4cd9eda5c2319,3683
15000072,0,16000103,16000005,16000001,16000042,16000078,16000040,5216aa081ca505c80eaeebd0133c469c,3684
15000010,1,16000023,16000017,16000005,16000059,16000086,16000012,c0f69a60d58ca5a9d6d61098f636db1a,3685
15000010,1,16000023,16000017,16000005,16000059,16000086,16000012,2975075efa5ef47cbebe27954d89f11e,3686
15000011,1,16000017,16000014,16000074,16000089,16000059,16000012,8233a00f18c8a162dfbc68c87d92daf0,3687
15000011,0,16000017,16000014,16000074,16000089,16000059,16000012,cfc89bc52c80639a501ae6747ae1efb3,3688
15000011,1,16000017,16000014,16000074,16000089,16000059,16000012,9c737a5e556a3c4b7111773a87b830b8,3689
15000083,1,16000089,16000064,16000042,16000094,16000061,16000074,cf9cb978d2aca5393515c05a3e61a9ce,3690
15000083,1,16000089,16000064,16000042,16000094,16000061,16000074,3c1208d810f7ecda60a42e4c06d7179a,3691
15000300,0,16000042,16000023,16000004,16000099,16000014,16000005,27a6c16760e8a2743f1a5ec6d73598d0,3692
15000300,1,16000042,16000023,16000004,16000099,16000014,16000005,d1855768d5222b847b91e5e0ebf3f1e8,3693
15000300,0,16000042,16000023,16000004,16000099,16000014,16000005,fe3eec05f619169b6ef798b98c5d18cb,3694
15000292,0,16000025,16000014,16000012,16000098,16000099,16000005,da774a7a8382f7418aafc07b952cc370,3695
15000292,0,16000025,16000014,16000012,16000098,16000099,16000005,eda0b707a48b4324f291f2a2ba7c7e4a,3696
15000018,0,16000003,16000046,16000081,16000026,16000012,16000079,73cff37c1e3bead2a77ea00463eaebae,3703
15000018,0,16000003,16000046,16000081,16000026,16000012,16000079,557da13795944f1d5210c46abc795a3c,3704
15000703,1,16000076,16000005,16000042,16000018,16000043,16000029,a367c5ecfbab587be6eaa0cf11235354,3705
15000703,1,16000076,16000005,16000042,16000018,16000043,16000029,0c2f8698978d632909f30290656b7090,3706
15000293,0,16000077,16000023,16000005,16000094,16000059,16000087,30c3cf635a88ad05ca0be2166c9c2614,3707
15000293,0,16000077,16000023,16000005,16000094,16000059,16000087,3d6c8360737d203723f86e76345f72e3,3708
15000293,0,16000005,16000077,16000083,16000070,16000075,16000089,1bcae8be123a9fe84b67a53486a31373,3709
15000293,0,16000005,16000077,16000083,16000070,16000075,16000089,71aca8c138da6849c7c2192feb70926f,3710
15000072,1,16000078,16000065,16000039,16000079,16000036,16000001,e85b44bce6c32450e212073bcf4ed931,3711
15000072,1,16000078,16000065,16000039,16000079,16000036,16000001,0bd2a3e152edcf2c0d07700eab1e2d36,3712
15000440,1,16000002,16000042,16000065,16000022,16000011,16000099,617440df55b548179a8fa5f1ed89a197,3713
15000440,1,16000002,16000042,16000065,16000022,16000011,16000099,9deb26b05a91bb469149d2c5f3c493ea,3714
15000007,0,16000040,16000070,16000103,16000050,16000023,16000090,0e766d0773e3cc639e974c7591e672ac,3715
15000007,0,16000040,16000070,16000103,16000050,16000023,16000090,572214b7b012024ce20c0c45eca019ce,3716
15000007,1,16000040,16000070,16000103,16000050,16000023,16000090,482b97fcf9be8e303fda0ffa4918b4a0,3717
15000143,0,16000070,16000038,16000009,16000051,16000005,16000012,9a3b7d9880c79119e4450b752519cbea,3718
15000143,1,16000070,16000038,16000009,16000051,16000005,16000012,2ae695732b84a8c0f88f0868da305709,3719
15000143,0,16000070,16000038,16000009,16000051,16000005,16000012,cbfaf13ca1e1d68db99e24d9b5512b14,3720
15000132,1,16000032,16000070,16000103,16000014,16000001,16000050,a5c4a688e6d53ad7e295d765b5d59f8a,3721
15000132,1,16000032,16000070,16000103,16000014,16000001,16000050,0055589ac2c17916641b0af04a3fb486,3722
15000132,1,16000103,16000070,16000030,16000026,16000097,16000063,82460ed4b475800d3a8c99e960331bb1,3723
15000132,1,16000103,16000070,16000030,16000026,16000097,16000063,8ea3a7ce0b933a506b72d2d72ab511cc,3724
15000368,1,16000011,16000042,16000065,16000077,16000048,16000089,ec1543d4a262ee0e310c8862b85ff757,3725
15000368,1,16000011,16000042,16000065,16000077,16000048,16000089,3a13aff9d2487ae551e368e33810652e,3726
15000368,0,16000011,16000042,16000065,16000077,16000048,16000089,f89125ad666b5195fe530c751ff5b6a5,3727
15000007,1,16000070,16000040,16000005,16000021,16000026,16000004,4c2bbe5daf49e3603a4f2545268e1473,3728
15000007,1,16000070,16000040,16000005,16000021,16000026,16000004,73c749ecb68bf35f1f3cc76bf2c71975,3729
15001021,0,16000025,16000074,16000083,16000059,16000030,16000004,0c87aec384af8e7dcbce9563cee30935,3730
15001021,0,16000025,16000074,16000083,16000059,16000030,16000004,f8b970a8940fbc9f84fa38b96c9fe6d1,3731
15000143,0,16000029,16000083,16000020,16000026,16000039,16000038,0a5f6db609c6024a2db9cc158d9605fe,3732
15000143,0,16000029,16000083,16000020,16000026,16000039,16000038,8927bf9743efb0b772351961523a0b59,3733
15000143,1,16000029,16000083,16000020,16000026,16000039,16000038,856c285a31c16e243299304f06617109,3734
15000083,1,16000025,16000023,16000003,16000061,16000102,16000099,f5ec3fd530fdab1fff409b3efa5438e3,3735
15000083,1,16000025,16000023,16000003,16000061,16000102,16000099,e1730884d42884ee140e035accf210f9,3736
15000011,0,16000020,16000063,16000023,16000004,16000095,16000012,c977f6ab7f56aacc4334f69e8ab05762,3737
15000011,0,16000020,16000063,16000023,16000004,16000095,16000012,7434fbe3b7c493fabcffaf73889120bc,3738
15000011,1,16000020,16000063,16000023,16000004,16000095,16000012,f690c2562ce6c1f90797a4ab41b273b6,3739
15000703,1,16000015,16000021,16000099,16000046,16000047,16000003,98b360dc029a754356c32eaa46a6dfa2,3740
15000703,1,16000015,16000021,16000099,16000046,16000047,16000003,19f37fa4c38b127e25d0c2b8f4c4724d,3741
15000306,0,16000099,16000019,16000098,16000030,16000064,16000012,07cc3d01f816fdae44f8cc6afbcc03fb,3742
15000306,0,16000099,16000019,16000098,16000030,16000064,16000012,f4f52068a56fd13f2fa0ac32e6eea59e,3743
15000306,1,16000099,16000019,16000098,16000030,16000064,16000012,c7ea28cf5fd9e5619f0da2392398ee9a,3744
15000018,1,16000025,16000002,16000046,16000094,16000042,16000012,9cef0db1908ebc10e00fbb1d5b7bdb1f,3745
15000018,1,16000025,16000002,16000046,16000094,16000042,16000012,433fc6731be6941e0b72bca44030b02d,3746
15000018,0,16000025,16000002,16000046,16000094,16000042,16000012,d8d3576422cc17349c1d2bb974450285,3747
15000053,1,16000002,16000083,16000005,16000059,16000004,16000001,0e64388bab9c939fc2aaf00de86a2ccc,3748
15000053,1,16000002,16000083,16000005,16000059,16000004,16000001,279a8aa247c322768381d6859126b4b9,3749
15000050,1,16000026,16000008,16000012,16000102,16000030,16000074,7e719ded0c4b35d646f2df6aa068a921,3750
15000050,0,16000026,16000008,16000012,16000102,16000030,16000074,758a51d29147ec89d0c233669b0b37ae,3751
15000050,1,16000026,16000008,16000012,16000102,16000030,16000074,3eeacafe8ab7ad474be31612e5aeddb9,3752
15000053,0,16000018,16000099,16000001,16000012,16000081,16000078,1f0387b3d77d173d5845a57fcf63720c,3753
15000053,0,16000018,16000099,16000001,16000012,16000081,16000078,9737ba2b07c33ecbc125d5288f655297,3754
15000011,1,16000012,16000083,16000002,16000014,16000005,16000097,ad19251801e9e10dfa4ead545d40b993,3755
15000011,1,16000012,16000083,16000002,16000014,16000005,16000097,5c666a6290ebe09fd93062b9ae411b94,3756
15000703,0,16000015,16000042,16000065,16000099,16000064,16000003,d2391adac179cf8dbd6bce86e0c3a01b,3757
15000703,0,16000015,16000042,16000065,16000099,16000064,16000003,180b4b6f1eb597860bb8ffcc6660091c,3758
15000072,0,16000083,16000099,16000073,16000001,16000059,16000002,0eef3ce9de2b8f7034ed425e224337f8,3759
15000072,0,16000083,16000099,16000073,16000001,16000059,16000002,0c3f4fe6c2beaefa143e058565ecf90f,3760
15000440,0,16000098,16000061,16000064,16000095,16000003,16000002,3c9def135b09a0d9322935051da06221,3761
15000440,0,16000098,16000061,16000064,16000095,16000003,16000002,aadae63b5905a66d4dcf908684fac656,3762
15000440,1,16000098,16000061,16000064,16000095,16000003,16000002,eaf697e659df6c3664d02d74bc9ee4a8,3763
15000072,0,16000042,16000001,16000012,16000074,16000036,16000046,577e4dc3392f72f10abe97f0f759a914,3764
15000072,1,16000042,16000001,16000012,16000074,16000036,16000046,cd56106d9ec25bdbd87ccf4da3deceba,3765
15000072,0,16000042,16000001,16000012,16000074,16000036,16000046,3eedd8bc9c23829595af417e5615d258,3766
15001021,0,16000085,16000083,16000001,16000089,16000029,16000103,9c9fa9212acba5a8a06a3ba2546d62cc,3769
15001021,0,16000085,16000083,16000001,16000089,16000029,16000103,b8154f3fbb42fb7ee108370da0df24c3,3770
15001021,1,16000085,16000083,16000001,16000089,16000029,16000103,901fbbf64226fdf9ee8dbd87b276b634,3771
15000010,0,16000089,16000011,16000023,16000002,16000005,16000099,7c6e9cf34c7495d3fa7fa502b8b79352,3772
15000010,0,16000089,16000011,16000023,16000002,16000005,16000099,6a65c4b783326458204bf5afb8d49a69,3773
